MantaRay 2018 Build Information
Ange Yaghi | 2018 | Every now and then, some rain must fall
BUILD VERSION: 1818

Build	2018-11-29 02:09	7784	1233
Build	2018-11-29 02:08	7778	1232
Build	2018-11-29 02:04	7771	1231
Build	2018-11-29 02:01	7765	1230
Build	2018-11-29 02:00	7763	1229
Build	2018-11-29 01:58	7761	1228
Build	2018-11-29 01:56	7760	1227
Build	2018-11-29 01:54	7760	1226
Build	2018-11-28 22:17	7521	1225
Build	2018-11-28 22:07	7510	1224
Build	2018-11-28 22:05	7510	1223
Build	2018-11-28 22:03	7510	1222
Build	2018-11-28 22:02	7510	1221
Build	2018-11-28 21:46	7493	1220
Build	2018-11-28 21:41	7493	1219
Build	2018-11-28 21:36	7493	1218
Build	2018-11-28 21:35	7493	1217
Build	2018-11-28 21:31	7493	1216
Build	2018-11-28 21:29	7493	1215
Build	2018-11-28 21:22	7493	1214
Build	2018-11-28 21:21	7489	1213
Build	2018-11-28 21:21	7489	1212
Build	2018-11-28 21:20	7483	1211
Build	2018-11-28 21:16	7484	1210
Build	2018-11-28 21:06	7513	1209
Build	2018-11-28 20:57	7508	1208
Build	2018-11-28 02:00	7483	1207
Build	2018-11-28 01:52	7483	1206
Build	2018-11-28 01:51	7483	1205
Build	2018-11-28 01:47	7502	1204
Build	2018-11-28 01:44	7497	1203
Build	2018-11-28 01:42	7495	1202
Build	2018-11-28 01:41	7495	1201
Build	2018-11-28 01:39	7495	1200
Build	2018-11-28 01:37	7495	1199
Build	2018-11-28 01:34	7495	1198
Build	2018-11-28 01:28	7492	1197
Build	2018-11-28 01:22	7492	1196
Build	2018-11-28 01:22	7492	1195
Build	2018-11-28 01:19	7492	1194
Build	2018-11-28 01:18	7492	1193
Build	2018-11-28 01:16	7492	1192
Build	2018-11-28 01:13	7492	1191
Build	2018-11-28 01:09	7492	1190
Build	2018-11-28 01:04	7488	1189
Build	2018-11-28 01:00	7486	1188
Build	2018-11-28 00:59	7486	1187
Build	2018-11-28 00:57	7486	1186
Build	2018-11-28 00:54	7486	1185
Build	2018-11-28 00:51	7486	1184
Build	2018-11-28 00:22	7486	1183
Build	2018-11-28 00:21	7486	1182
Build	2018-11-28 00:20	7486	1181
Build	2018-11-28 00:18	7486	1180
Build	2018-11-28 00:17	7486	1179
Build	2018-11-28 00:17	7486	1178
Build	2018-11-28 00:17	7486	1177
Build	2018-11-28 00:14	7486	1176
Build	2018-11-28 00:10	7486	1175
Build	2018-11-28 00:09	7486	1174
Build	2018-11-28 00:06	7486	1173
Build	2018-11-27 23:49	7486	1172
Build	2018-11-27 23:47	7486	1171
Build	2018-11-27 23:46	7486	1170
Build	2018-11-27 23:37	7486	1169
Build	2018-11-27 23:33	7486	1168
Build	2018-11-27 23:29	7486	1167
Build	2018-11-27 23:26	7486	1166
Build	2018-11-27 23:16	7486	1165
Build	2018-11-27 23:15	7486	1164
Build	2018-11-27 23:13	7486	1163
Build	2018-11-27 23:08	7484	1162
Build	2018-11-27 23:07	7484	1161
Build	2018-11-27 23:06	7484	1160
Build	2018-11-27 23:05	7484	1159
Build	2018-11-27 23:04	7484	1158
Build	2018-11-27 23:02	7484	1157
Build	2018-11-27 23:00	7484	1156
Build	2018-11-27 22:57	7484	1155
Build	2018-11-27 22:56	7484	1154
Build	2018-11-27 22:55	7485	1153
Build	2018-11-27 22:47	7485	1152
Build	2018-11-27 22:47	7485	1151
Build	2018-11-27 22:43	7485	1150
Build	2018-11-27 22:42	7485	1149
Build	2018-11-27 22:37	7485	1148
Build	2018-11-27 22:35	7485	1147
Build	2018-11-27 22:20	7485	1146
Build	2018-11-27 22:19	7485	1145
Build	2018-11-27 22:05	7485	1144
Build	2018-11-27 20:53	7445	1143
Build	2018-11-27 20:52	7445	1142
Build	2018-11-27 20:44	7445	1141
Build	2018-11-27 20:39	7445	1140
Build	2018-11-27 20:39	7445	1139
Build	2018-11-27 20:05	7444	1138
Build	2018-11-27 20:02	7444	1137
Build	2018-11-27 20:01	7444	1136
